# slot_index,mcs,tbs_bytes,needs_retx,retx_count,harq_id
1077,5,2280,1,2,5
1078,5,2280,0,0,6
1079,0,712,0,0,7
1080,5,2280,1,1,0
1081,0,712,0,0,1
1082,0,712,0,0,2
1083,5,2280,0,0,3
1084,0,712,0,0,4
1085,5,2280,0,0,5
1086,0,712,1,1,6
1087,0,712,0,0,7
1088,5,2280,0,0,0
1089,0,712,0,0,1
1090,0,712,1,2,2
1091,0,712,0,0,3
1092,0,712,0,0,4
1093,5,2280,0,0,5
1094,5,2280,0,0,6
1095,0,712,1,3,7
1096,5,2280,1,1,0
1097,5,2280,0,0,1
1098,0,712,0,0,2
1099,0,712,0,0,3
1100,10,4584,0,0,4
1101,10,4584,0,0,5
1102,10,4584,0,0,6
1103,15,7992,0,0,7
1104,10,4584,0,0,0
1105,10,4584,0,0,1
1106,5,2280,0,0,2
1107,10,4584,0,0,3
1108,10,4584,0,0,4
1109,5,2280,0,0,5
1110,5,2280,0,0,6
1111,5,2280,0,0,7
1112,10,4584,0,0,0
1113,15,7992,1,2,1
1114,10,4584,0,0,2
1115,5,2280,0,0,3
1116,15,7992,0,0,4
1117,10,4584,1,1,5
1118,5,2280,0,0,6
1119,10,4584,0,0,7
1120,5,2280,0,0,0
1121,5,2280,0,0,1
1122,15,7992,0,0,2
1123,15,7992,0,0,3
1124,15,7992,0,0,4
1125,15,7992,0,0,5
1126,15,7992,0,0,6
1127,5,2280,0,0,7
1128,15,7992,1,3,0
1129,5,2280,0,0,1
1130,15,7992,0,0,2
1131,5,2280,0,0,3
1132,10,4584,0,0,4
1133,15,7992,0,0,5
1134,10,4584,0,0,6
1135,5,2280,0,0,7
1136,10,4584,0,0,0
1137,10,4584,0,0,1
1138,5,2280,0,0,2
1139,15,7992,1,2,3
1140,10,4584,0,0,4
1141,5,2280,0,0,5
1142,15,7992,1,3,6
1143,15,7992,0,0,7
1144,5,2280,0,0,0
1145,5,2280,0,0,1
1146,10,4584,0,0,2
1147,15,7992,0,0,3
1148,5,2280,0,0,4
1149,15,7992,0,0,5
1150,5,2280,0,0,6
1151,15,7992,0,0,7
1152,15,7992,0,0,0
1153,10,4584,0,0,1
1154,15,7992,1,3,2
1155,5,2280,0,0,3
1156,5,2280,0,0,4
1157,10,4584,0,0,5
1158,10,4584,0,0,6
1159,10,4584,0,0,7
1160,5,2280,0,0,0
1161,10,4584,1,1,1
1162,15,7992,0,0,2
1163,15,7992,0,0,3
1164,5,2280,0,0,4
1165,5,2280,0,0,5
1166,10,4584,0,0,6
1167,15,7992,0,0,7
1168,5,2280,0,0,0
1169,10,4584,0,0,1
1170,15,7992,0,0,2
1171,10,4584,0,0,3
1172,10,4584,0,0,4
1173,5,2280,0,0,5
1174,10,4584,0,0,6
1175,5,2280,0,0,7
1176,10,4584,0,0,0
1177,15,7992,1,2,1
1178,10,4584,0,0,2
1179,5,2280,0,0,3
1180,5,2280,0,0,4
1181,15,7992,0,0,5
1182,5,2280,0,0,6
1183,5,2280,0,0,7
1184,10,4584,1,2,0
1185,15,7992,0,0,1
1186,10,4584,0,0,2
1187,10,4584,0,0,3
1188,15,7992,0,0,4
1189,10,4584,0,0,5
1190,15,7992,0,0,6
1191,5,2280,0,0,7
1192,10,4584,0,0,0
1193,10,4584,0,0,1
1194,15,7992,0,0,2
1195,5,2280,0,0,3
1196,10,4584,1,1,4
1197,10,4584,0,0,5
1198,5,2280,0,0,6
1199,5,2280,0,0,7
1200,5,2280,0,0,0
1201,5,2280,1,3,1
1202,5,2280,0,0,2
1203,5,2280,0,0,3
1204,10,4584,0,0,4
1205,5,2280,0,0,5
1206,15,7992,0,0,6
1207,5,2280,0,0,7
1208,5,2280,0,0,0
1209,10,4584,0,0,1
1210,15,7992,0,0,2
1211,15,7992,0,0,3
1212,5,2280,0,0,4
1213,10,4584,0,0,5
1214,10,4584,0,0,6
1215,5,2280,0,0,7
1216,5,2280,1,3,0
1217,5,2280,0,0,1
1218,5,2280,0,0,2
1219,10,4584,0,0,3
1220,5,2280,0,0,4
1221,5,2280,0,0,5
1222,10,4584,0,0,6
1223,10,4584,0,0,7
1224,15,7992,0,0,0
1225,5,2280,0,0,1
1226,15,7992,0,0,2
1227,5,2280,0,0,3
1228,10,4584,0,0,4
1229,10,4584,1,3,5
1230,5,2280,0,0,6
1231,15,7992,0,0,7
1232,5,2280,0,0,0
1233,15,7992,0,0,1
1234,5,2280,0,0,2
1235,10,4584,0,0,3
1236,15,7992,0,0,4
1237,10,4584,0,0,5
1238,5,2280,1,2,6
1239,5,2280,1,1,7
1240,5,2280,0,0,0
1241,15,7992,0,0,1
1242,15,7992,0,0,2
1243,5,2280,0,0,3
1244,15,7992,0,0,4
1245,5,2280,0,0,5
1246,15,7992,0,0,6
1247,10,4584,0,0,7
1248,5,2280,0,0,0
1249,10,4584,0,0,1
1250,15,7992,0,0,2
1251,5,2280,0,0,3
1252,15,7992,0,0,4
1253,10,4584,0,0,5
1254,5,2280,0,0,6
1255,10,4584,0,0,7
1256,10,4584,0,0,0
1257,15,7992,0,0,1
1258,15,7992,1,1,2
1259,10,4584,0,0,3
1260,10,4584,1,3,4
1261,10,4584,0,0,5
1262,10,4584,0,0,6
1263,10,4584,0,0,7
1264,10,4584,0,0,0
1265,10,4584,0,0,1
1266,5,2280,0,0,2
1267,5,2280,0,0,3
1268,15,7992,0,0,4
1269,15,7992,0,0,5
1270,15,7992,0,0,6
1271,15,7992,0,0,7
1272,5,2280,0,0,0
1273,10,4584,0,0,1
1274,10,4584,0,0,2
1275,5,2280,1,1,3
1276,15,7992,1,2,4
1277,15,7992,0,0,5
1278,10,4584,0,0,6
1279,10,4584,0,0,7
1280,15,7992,1,3,0
1281,5,2280,0,0,1
1282,5,2280,0,0,2
1283,15,7992,0,0,3
1284,15,7992,0,0,4
1285,10,4584,0,0,5
1286,5,2280,0,0,6
1287,5,2280,0,0,7
1288,5,2280,0,0,0
1289,10,4584,0,0,1
1290,10,4584,0,0,2
1291,15,7992,1,3,3
1292,5,2280,1,2,4
1293,5,2280,0,0,5
1294,5,2280,0,0,6
1295,5,2280,0,0,7
1296,5,2280,0,0,0
1297,10,4584,0,0,1
1298,5,2280,0,0,2
1299,10,4584,0,0,3
1300,10,4584,0,0,4
1301,15,7992,1,2,5
1302,15,7992,0,0,6
1303,5,2280,0,0,7
1304,5,2280,0,0,0
1305,10,4584,0,0,1
1306,5,2280,0,0,2
1307,5,2280,0,0,3
1308,5,2280,0,0,4
1309,5,2280,0,0,5
1310,10,4584,0,0,6
1311,10,4584,0,0,7
1312,15,7992,1,3,0
1313,10,4584,0,0,1
1314,10,4584,0,0,2
1315,5,2280,0,0,3
1316,10,4584,1,1,4
1317,10,4584,0,0,5
1318,5,2280,1,3,6
1319,5,2280,0,0,7
1320,10,4584,0,0,0
1321,15,7992,0,0,1
1322,5,2280,0,0,2
1323,5,2280,0,0,3
1324,5,2280,0,0,4
1325,5,2280,0,0,5
1326,5,2280,0,0,6
1327,5,2280,0,0,7
1328,15,7992,1,3,0
1329,15,7992,0,0,1
1330,10,4584,0,0,2
1331,5,2280,1,3,3
1332,10,4584,1,2,4
1333,10,4584,0,0,5
1334,10,4584,0,0,6
1335,10,4584,0,0,7
1336,5,2280,1,1,0
1337,15,7992,0,0,1
1338,5,2280,0,0,2
1339,15,7992,0,0,3
1340,10,4584,0,0,4
1341,5,2280,0,0,5
1342,5,2280,0,0,6
1343,5,2280,0,0,7
1344,15,7992,0,0,0
1345,5,2280,1,3,1
1346,5,2280,0,0,2
1347,10,4584,0,0,3
1348,10,4584,0,0,4
1349,10,4584,1,3,5
1350,15,7992,0,0,6
1351,5,2280,0,0,7
1352,10,4584,0,0,0
1353,5,2280,0,0,1
1354,5,2280,0,0,2
1355,5,2280,0,0,3
1356,5,2280,0,0,4
1357,5,2280,0,0,5
1358,15,7992,0,0,6
1359,5,2280,0,0,7
1360,15,7992,0,0,0
1361,5,2280,0,0,1
1362,5,2280,0,0,2
1363,5,2280,1,1,3
1364,15,7992,0,0,4
1365,10,4584,0,0,5
1366,10,4584,1,3,6
1367,5,2280,0,0,7
1368,10,4584,0,0,0
1369,15,7992,0,0,1
1370,25,21384,0,0,2
1371,20,14112,0,0,3
1372,25,21384,0,0,4
1373,20,14112,0,0,5
1374,20,14112,0,0,6
1375,25,21384,0,0,7
1376,20,14112,0,0,0
1377,20,14112,0,0,1
1378,20,14112,0,0,2
1379,20,14112,0,0,3
1380,20,14112,0,0,4
1381,25,21384,0,0,5
1382,25,21384,0,0,6
1383,15,7992,0,0,7
1384,25,21384,0,0,0
1385,25,21384,0,0,1
1386,20,14112,0,0,2
1387,20,14112,0,0,3
1388,20,14112,0,0,4
1389,20,14112,0,0,5
1390,25,21384,0,0,6
1391,20,14112,0,0,7
1392,20,14112,0,0,0
1393,25,21384,0,0,1
1394,20,14112,0,0,2
1395,25,21384,0,0,3
1396,20,14112,0,0,4
1397,20,14112,0,0,5
1398,20,14112,0,0,6
1399,15,7992,0,0,7
1400,20,14112,0,0,0
1401,20,14112,0,0,1
1402,20,14112,0,0,2
1403,25,21384,0,0,3
1404,20,14112,0,0,4
1405,20,14112,0,0,5
1406,25,21384,0,0,6
1407,25,21384,0,0,7
1408,25,21384,0,0,0
1409,25,21384,0,0,1
1410,25,21384,0,0,2
1411,15,7992,0,0,3
1412,25,21384,0,0,4
1413,25,21384,0,0,5
1414,20,14112,0,0,6
1415,20,14112,0,0,7
1416,20,14112,0,0,0
1417,25,21384,0,0,1
1418,15,7992,0,0,2
1419,20,14112,0,0,3
1420,20,14112,0,0,4
1421,25,21384,0,0,5
1422,20,14112,0,0,6
1423,25,21384,0,0,7
1424,20,14112,0,0,0
1425,20,14112,0,0,1
1426,20,14112,0,0,2
1427,20,14112,0,0,3
1428,15,7992,0,0,4
1429,15,7992,0,0,5
1430,20,14112,0,0,6
1431,20,14112,0,0,7
1432,25,21384,0,0,0
1433,20,14112,0,0,1
1434,15,7992,0,0,2
1435,20,14112,1,3,3
1436,25,21384,0,0,4
1437,25,21384,1,3,5
1438,25,21384,0,0,6
1439,20,14112,0,0,7
1440,20,14112,0,0,0
1441,25,21384,0,0,1
1442,25,21384,0,0,2
1443,15,7992,0,0,3
1444,20,14112,0,0,4
1445,25,21384,0,0,5
1446,20,14112,0,0,6
1447,25,21384,0,0,7
1448,15,7992,0,0,0
1449,25,21384,0,0,1
1450,15,7992,0,0,2
1451,20,14112,0,0,3
1452,15,7992,0,0,4
1453,20,14112,0,0,5
1454,20,14112,0,0,6
1455,20,14112,0,0,7
1456,25,21384,0,0,0
1457,15,7992,0,0,1
1458,25,21384,0,0,2
1459,25,21384,0,0,3
1460,20,14112,0,0,4
1461,15,7992,0,0,5
1462,20,14112,0,0,6
1463,20,14112,0,0,7
1464,20,14112,0,0,0
1465,15,7992,0,0,1
1466,20,14112,0,0,2
1467,15,7992,0,0,3
1468,25,21384,0,0,4
1469,15,7992,0,0,5
1470,20,14112,0,0,6
1471,20,14112,0,0,7
1472,15,7992,0,0,0
1473,20,14112,0,0,1
1474,20,14112,0,0,2
1475,20,14112,0,0,3
1476,15,7992,0,0,4
1477,20,14112,0,0,5
1478,15,7992,0,0,6
1479,25,21384,0,0,7
1480,20,14112,0,0,0
1481,15,7992,0,0,1
1482,20,14112,0,0,2
1483,20,14112,1,1,3
1484,25,21384,0,0,4
1485,25,21384,0,0,5
1486,20,14112,1,3,6
1487,20,14112,0,0,7
1488,20,14112,1,3,0
1489,20,14112,0,0,1
1490,20,14112,1,3,2
1491,20,14112,0,0,3
1492,15,7992,0,0,4
1493,20,14112,0,0,5
1494,20,14112,0,0,6
1495,15,7992,0,0,7
1496,15,7992,0,0,0
1497,20,14112,0,0,1
1498,15,7992,0,0,2
1499,25,21384,0,0,3
1500,20,14112,0,0,4
1501,15,7992,0,0,5
1502,25,21384,0,0,6
1503,20,14112,0,0,7
1504,15,7992,0,0,0
1505,15,7992,0,0,1
1506,25,21384,0,0,2
1507,25,21384,0,0,3
1508,20,14112,0,0,4
1509,25,21384,0,0,5
1510,25,21384,0,0,6
1511,15,7992,0,0,7
1512,20,14112,0,0,0
1513,20,14112,0,0,1
1514,25,21384,0,0,2
1515,15,7992,0,0,3
1516,20,14112,0,0,4
1517,20,14112,0,0,5
1518,20,14112,0,0,6
1519,20,14112,0,0,7
1520,20,14112,0,0,0
1521,20,14112,0,0,1
1522,25,21384,0,0,2
1523,20,14112,0,0,3
1524,20,14112,0,0,4
1525,25,21384,0,0,5
1526,25,21384,0,0,6
1527,20,14112,0,0,7
1528,20,14112,0,0,0
1529,15,7992,0,0,1
1530,20,14112,0,0,2
1531,25,21384,0,0,3
1532,20,14112,0,0,4
1533,25,21384,0,0,5
1534,20,14112,0,0,6
1535,20,14112,0,0,7
1536,20,14112,0,0,0
1537,25,21384,0,0,1
1538,25,21384,0,0,2
1539,20,14112,0,0,3
1540,20,14112,0,0,4
1541,20,14112,0,0,5
1542,20,14112,0,0,6
1543,20,14112,0,0,7
1544,25,21384,0,0,0
1545,25,21384,0,0,1
1546,20,14112,0,0,2
1547,25,21384,0,0,3
1548,25,21384,0,0,4
1549,20,14112,0,0,5
1550,20,14112,0,0,6
1551,20,14112,0,0,7
1552,20,14112,0,0,0
1553,25,21384,0,0,1
1554,20,14112,0,0,2
1555,20,14112,0,0,3
1556,25,21384,0,0,4
1557,20,14112,0,0,5
1558,20,14112,0,0,6
1559,25,21384,0,0,7
1560,20,14112,0,0,0
1561,25,21384,0,0,1
1562,20,14112,0,0,2
1563,15,7992,0,0,3
1564,15,7992,0,0,4
1565,20,14112,0,0,5
1566,25,21384,0,0,6
1567,20,14112,0,0,7
1568,20,14112,0,0,0
1569,20,14112,0,0,1
1570,20,14112,0,0,2
1571,15,7992,0,0,3
1572,20,14112,0,0,4
1573,20,14112,0,0,5
1574,20,14112,0,0,6
1575,20,14112,0,0,7
1576,20,14112,0,0,0
1577,25,21384,0,0,1
1578,25,21384,0,0,2
1579,20,14112,0,0,3
1580,15,7992,0,0,4
1581,15,7992,0,0,5
1582,20,14112,0,0,6
1583,25,21384,0,0,7
1584,20,14112,0,0,0
1585,20,14112,0,0,1
1586,20,14112,0,0,2
1587,15,7992,1,2,3
1588,20,14112,0,0,4
1589,15,7992,0,0,5
1590,20,14112,0,0,6
1591,15,7992,0,0,7
1592,20,14112,0,0,0
1593,20,14112,0,0,1
1594,20,14112,0,0,2
1595,20,14112,0,0,3
1596,20,14112,0,0,4
1597,20,14112,0,0,5
1598,20,14112,0,0,6
1599,20,14112,1,2,7
1600,25,21384,0,0,0
1601,20,14112,0,0,1
1602,25,21384,0,0,2
1603,20,14112,0,0,3
1604,20,14112,0,0,4
1605,20,14112,0,0,5
1606,20,14112,0,0,6
1607,20,14112,0,0,7
1608,20,14112,0,0,0
1609,25,21384,0,0,1
1610,20,14112,0,0,2
1611,20,14112,0,0,3
1612,20,14112,0,0,4
1613,25,21384,0,0,5
1614,20,14112,0,0,6
1615,15,7992,0,0,7
1616,25,21384,0,0,0
1617,20,14112,0,0,1
1618,20,14112,0,0,2
1619,20,14112,0,0,3
1620,20,14112,0,0,4
1621,15,7992,0,0,5
1622,25,21384,0,0,6
1623,20,14112,0,0,7
1624,20,14112,0,0,0
1625,25,21384,0,0,1
1626,20,14112,0,0,2
1627,25,21384,0,0,3
1628,20,14112,0,0,4
1629,20,14112,0,0,5
1630,15,7992,0,0,6
1631,20,14112,0,0,7
1632,25,21384,0,0,0
1633,20,14112,0,0,1
1634,15,7992,0,0,2
1635,20,14112,0,0,3
1636,20,14112,0,0,4
1637,25,21384,0,0,5
1638,20,14112,0,0,6
1639,20,14112,0,0,7
1640,15,7992,0,0,0
1641,20,14112,0,0,1
1642,20,14112,0,0,2
1643,20,14112,0,0,3
1644,20,14112,0,0,4
1645,25,21384,0,0,5
1646,20,14112,0,0,6
1647,20,14112,0,0,7
1648,20,14112,0,0,0
1649,20,14112,0,0,1
1650,25,21384,0,0,2
1651,20,14112,0,0,3
1652,20,14112,0,0,4
1653,20,14112,0,0,5
1654,25,21384,0,0,6
1655,20,14112,0,0,7
1656,25,21384,0,0,0
1657,20,14112,0,0,1
1658,25,21384,0,0,2
1659,20,14112,0,0,3
1660,20,14112,0,0,4
1661,20,14112,0,0,5
1662,15,7992,0,0,6
1663,20,14112,0,0,7
1664,25,21384,0,0,0
1665,20,14112,0,0,1
1666,20,14112,0,0,2
1667,25,21384,0,0,3
1668,25,21384,0,0,4
1669,20,14112,0,0,5
1670,20,14112,0,0,6
1671,20,14112,0,0,7
1672,15,7992,0,0,0
1673,15,7992,0,0,1
1674,20,14112,0,0,2
1675,25,21384,0,0,3
1676,20,14112,0,0,4
1677,15,7992,0,0,5
1678,25,21384,0,0,6
1679,25,21384,0,0,7
1680,25,21384,1,2,0
1681,25,21384,0,0,1
1682,15,7992,0,0,2
1683,25,21384,0,0,3
1684,20,14112,0,0,4
1685,20,14112,0,0,5
1686,20,14112,0,0,6
1687,25,21384,0,0,7
1688,25,21384,0,0,0
1689,25,21384,0,0,1
1690,25,21384,0,0,2
1691,20,14112,0,0,3
1692,25,21384,0,0,4
1693,15,7992,0,0,5
1694,25,21384,0,0,6
1695,20,14112,0,0,7
1696,15,7992,0,0,0
1697,20,14112,0,0,1
1698,20,14112,0,0,2
1699,25,21384,0,0,3
1700,15,7992,0,0,4
1701,20,14112,0,0,5
1702,20,14112,0,0,6
1703,20,14112,0,0,7
1704,15,7992,0,0,0
1705,20,14112,0,0,1
1706,20,14112,0,0,2
1707,25,21384,0,0,3
1708,15,7992,0,0,4
1709,15,7992,0,0,5
1710,15,7992,0,0,6
1711,15,7992,0,0,7
1712,15,7992,0,0,0
1713,20,14112,0,0,1
1714,25,21384,0,0,2
1715,20,14112,0,0,3
1716,20,14112,0,0,4
1717,20,14112,0,0,5
1718,15,7992,0,0,6
1719,20,14112,0,0,7
1720,20,14112,0,0,0
1721,25,21384,0,0,1
1722,20,14112,0,0,2
1723,25,21384,0,0,3
1724,15,7992,0,0,4
1725,15,7992,0,0,5
1726,20,14112,0,0,6
1727,15,7992,1,2,7
1728,20,14112,0,0,0
1729,25,21384,0,0,1
1730,20,14112,1,1,2
1731,15,7992,0,0,3
1732,15,7992,0,0,4
1733,20,14112,0,0,5
1734,20,14112,0,0,6
1735,15,7992,0,0,7
1736,20,14112,0,0,0
1737,25,21384,0,0,1
1738,15,7992,0,0,2
1739,20,14112,0,0,3
1740,15,7992,0,0,4
1741,20,14112,0,0,5
1742,20,14112,0,0,6
1743,15,7992,0,0,7
1744,25,21384,0,0,0
1745,15,7992,0,0,1
1746,20,14112,0,0,2
1747,15,7992,0,0,3
1748,20,14112,0,0,4
1749,15,7992,0,0,5
1750,20,14112,0,0,6
1751,20,14112,0,0,7
1752,25,21384,0,0,0
1753,20,14112,0,0,1
1754,20,14112,0,0,2
1755,15,7992,0,0,3
1756,20,14112,0,0,4
1757,20,14112,0,0,5
1758,20,14112,1,2,6
1759,25,21384,0,0,7
1760,20,14112,0,0,0
1761,20,14112,0,0,1
1762,20,14112,0,0,2
1763,15,7992,0,0,3
1764,25,21384,0,0,4
1765,20,14112,0,0,5
1766,25,21384,0,0,6
1767,25,21384,0,0,7
1768,15,7992,0,0,0
1769,20,14112,0,0,1
1770,25,21384,0,0,2
1771,20,14112,0,0,3
1772,20,14112,0,0,4
1773,25,21384,0,0,5
1774,25,21384,0,0,6
1775,20,14112,0,0,7
1776,20,14112,0,0,0
1777,25,21384,0,0,1
1778,20,14112,0,0,2
1779,20,14112,0,0,3
1780,25,21384,0,0,4
1781,25,21384,0,0,5
1782,20,14112,0,0,6
1783,20,14112,0,0,7
1784,20,14112,0,0,0
1785,25,21384,0,0,1
1786,25,21384,0,0,2
1787,15,7992,0,0,3
1788,20,14112,0,0,4
1789,20,14112,0,0,5
1790,25,21384,0,0,6
1791,20,14112,0,0,7
1792,20,14112,0,0,0
1793,20,14112,0,0,1
1794,25,21384,0,0,2
1795,20,14112,0,0,3
1796,20,14112,0,0,4
1797,25,21384,0,0,5
1798,20,14112,0,0,6
1799,20,14112,0,0,7
1800,25,21384,0,0,0
1801,20,14112,0,0,1
1802,20,14112,0,0,2
1803,15,7992,0,0,3
1804,20,14112,0,0,4
1805,20,14112,0,0,5
1806,15,7992,0,0,6
1807,20,14112,0,0,7
1808,20,14112,0,0,0
1809,15,7992,0,0,1
1810,20,14112,0,0,2
1811,25,21384,0,0,3
1812,20,14112,0,0,4
1813,20,14112,0,0,5
1814,20,14112,0,0,6
1815,20,14112,0,0,7
1816,25,21384,0,0,0
1817,15,7992,0,0,1
1818,20,14112,0,0,2
1819,25,21384,0,0,3
1820,20,14112,0,0,4
1821,25,21384,0,0,5
1822,15,7992,0,0,6
1823,25,21384,0,0,7
1824,25,21384,0,0,0
1825,20,14112,0,0,1
1826,25,21384,0,0,2
1827,25,21384,0,0,3
1828,20,14112,0,0,4
1829,25,21384,0,0,5
1830,25,21384,0,0,6
1831,20,14112,0,0,7
1832,25,21384,0,0,0
1833,25,21384,0,0,1
1834,20,14112,0,0,2
1835,20,14112,0,0,3
1836,25,21384,0,0,4
1837,25,21384,0,0,5
1838,25,21384,0,0,6
1839,20,14112,0,0,7
1840,20,14112,0,0,0
1841,20,14112,0,0,1
1842,20,14112,1,2,2
1843,20,14112,0,0,3
1844,20,14112,0,0,4
1845,20,14112,0,0,5
1846,15,7992,0,0,6
1847,20,14112,0,0,7
1848,20,14112,0,0,0
1849,20,14112,0,0,1
1850,15,7992,0,0,2
1851,25,21384,0,0,3
1852,20,14112,0,0,4
1853,20,14112,0,0,5
1854,25,21384,0,0,6
1855,20,14112,0,0,7
1856,20,14112,0,0,0
1857,20,14112,0,0,1
1858,15,7992,1,2,2
1859,20,14112,0,0,3
1860,25,21384,0,0,4
1861,20,14112,0,0,5
1862,20,14112,0,0,6
1863,25,21384,0,0,7
1864,15,7992,0,0,0
1865,20,14112,0,0,1
1866,20,14112,0,0,2
1867,20,14112,0,0,3
1868,25,21384,0,0,4
1869,20,14112,0,0,5
1870,25,21384,0,0,6
1871,25,21384,0,0,7
1872,20,14112,0,0,0
1873,25,21384,0,0,1
1874,20,14112,0,0,2
1875,20,14112,0,0,3
1876,25,21384,0,0,4
1877,20,14112,0,0,5
1878,20,14112,0,0,6
1879,25,21384,0,0,7
1880,20,14112,0,0,0
1881,20,14112,0,0,1
1882,15,7992,0,0,2
1883,25,21384,0,0,3
1884,20,14112,0,0,4
1885,15,7992,0,0,5
1886,15,7992,0,0,6
1887,20,14112,0,0,7
1888,15,7992,0,0,0
1889,20,14112,0,0,1
1890,15,7992,0,0,2
1891,20,14112,0,0,3
1892,25,21384,0,0,4
1893,20,14112,1,3,5
1894,25,21384,0,0,6
1895,20,14112,0,0,7
1896,20,14112,0,0,0
1897,20,14112,0,0,1
1898,20,14112,0,0,2
1899,20,14112,0,0,3
1900,20,14112,0,0,4
1901,20,14112,0,0,5
1902,25,21384,0,0,6
1903,20,14112,0,0,7
1904,20,14112,0,0,0
1905,20,14112,1,2,1
1906,20,14112,0,0,2
1907,20,14112,0,0,3
1908,20,14112,0,0,4
1909,20,14112,0,0,5
1910,20,14112,0,0,6
1911,25,21384,0,0,7
1912,15,7992,0,0,0
1913,20,14112,0,0,1
1914,20,14112,0,0,2
1915,20,14112,0,0,3
1916,15,7992,0,0,4
1917,20,14112,0,0,5
1918,25,21384,0,0,6
1919,20,14112,0,0,7
1920,20,14112,0,0,0
1921,20,14112,0,0,1
1922,20,14112,0,0,2
1923,20,14112,0,0,3
1924,15,7992,0,0,4
1925,20,14112,0,0,5
1926,20,14112,0,0,6
1927,15,7992,0,0,7
1928,15,7992,0,0,0
1929,25,21384,0,0,1
1930,25,21384,0,0,2
1931,20,14112,0,0,3
1932,15,7992,0,0,4
1933,20,14112,0,0,5
1934,20,14112,0,0,6
1935,25,21384,0,0,7
1936,25,21384,0,0,0
1937,15,7992,0,0,1
1938,25,21384,0,0,2
1939,25,21384,0,0,3
1940,25,21384,0,0,4
1941,20,14112,0,0,5
1942,20,14112,0,0,6
1943,25,21384,0,0,7
1944,25,21384,0,0,0
1945,20,14112,0,0,1
1946,20,14112,0,0,2
1947,20,14112,0,0,3
1948,15,7992,0,0,4
1949,20,14112,0,0,5
1950,25,21384,0,0,6
1951,20,14112,0,0,7
1952,15,7992,0,0,0
1953,20,14112,0,0,1
1954,15,7992,1,3,2
1955,20,14112,0,0,3
1956,20,14112,0,0,4
1957,20,14112,0,0,5
1958,25,21384,0,0,6
1959,25,21384,0,0,7
1960,20,14112,0,0,0
1961,20,14112,0,0,1
1962,25,21384,0,0,2
1963,25,21384,0,0,3
1964,20,14112,0,0,4
1965,20,14112,0,0,5
1966,25,21384,0,0,6
1967,25,21384,0,0,7
1968,20,14112,0,0,0
1969,20,14112,0,0,1
1970,25,21384,0,0,2
1971,25,21384,0,0,3
1972,25,21384,0,0,4
1973,15,7992,0,0,5
1974,15,7992,0,0,6
1975,20,14112,0,0,7
1976,25,21384,0,0,0
1977,25,21384,0,0,1
1978,25,21384,0,0,2
1979,15,7992,0,0,3
1980,25,21384,0,0,4
1981,20,14112,0,0,5
1982,25,21384,0,0,6
1983,25,21384,0,0,7
1984,20,14112,1,3,0
1985,20,14112,0,0,1
1986,20,14112,0,0,2
1987,15,7992,0,0,3
1988,25,21384,1,3,4
1989,25,21384,0,0,5
1990,20,14112,0,0,6
1991,20,14112,0,0,7
1992,20,14112,0,0,0
1993,20,14112,0,0,1
1994,20,14112,0,0,2
1995,15,7992,0,0,3
1996,25,21384,0,0,4
1997,20,14112,1,1,5
1998,20,14112,0,0,6
1999,20,14112,0,0,7
